[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,O'Callaghan,Georgie,CSLX Tests
4580,12197,0.012197,[0]
4581,11974,0.011974,[1]
4582,11630,0.01163,[0]
4583,11435,0.011435,[1]
4584,11218,0.011218,[0]
4585,10874,0.010874,[1]
4586,10870,0.01087,[0]
4587,10561,0.010561,[1]
4588,10378,0.010378,[0]
4589,10013,0.010013,[1]
4590,9690,0.00969,[0]
4591,9419,0.009419,[1]
4592,9206,0.009206,[0]
4593,9054,0.009054,[1]
4594,8928,0.008928,[0]
4595,8675,0.008675,[1]
4596,8640,0.00864,[0]
4597,8552,0.008552,[1]
4598,8371,0.008371,[0]
4599,8209,0.008209,[1]
4600,8043,0.008043,[0]
4601,7997,0.007997,[1]
4602,7917,0.007917,[0]
4603,7849,0.007849,[1]
4604,7834,0.007834,[0]
4605,7799,0.007799,[1]
4606,7792,0.007792,[0]
4607,8064,0.008064,[1]
4608,8070,0.00807,[0]
4609,8042,0.008042,[1]
4610,8340,0.00834,[0]
4611,8483,0.008483,[1]
4612,8701,0.008701,[0]
4613,9104,0.009104,[1]
4614,9193,0.009193,[0]
4615,9393,0.009393,[1]
4616,9712,0.009712,[0]
4617,9940,0.00994,[1]
4618,10333,0.010333,[0]
4619,10520,0.01052,[1]
4620,10689,0.010689,[0]
4621,10994,0.010994,[1]
4622,11154,0.011154,[0]
4623,11270,0.01127,[1]
4624,11239,0.011239,[0]
4625,11179,0.011179,[1]
4626,11382,0.011382,[0]
4627,11481,0.011481,[1]
4628,11444,0.011444,[0]
4629,11467,0.011467,[1]
4630,11368,0.011368,[0]
4631,11231,0.011231,[1]
4632,11241,0.011241,[0]
4633,11094,0.011094,[1]
4634,11167,0.011167,[0]
4635,11047,0.011047,[1]
4636,11107,0.011107,[0]
4637,11098,0.011098,[1]
4638,10974,0.010974,[0]
4639,11182,0.011182,[1]
4640,10920,0.01092,[0]
4641,10970,0.01097,[1]
4642,11112,0.011112,[0]
4643,10851,0.010851,[1]
4644,10831,0.010831,[0]
4645,10839,0.010839,[1]
4646,10776,0.010776,[0]
4647,10831,0.010831,[1]
4648,10638,0.010638,[0]
4649,10740,0.01074,[1]
4650,10858,0.010858,[0]
4651,10836,0.010836,[1]
4652,11139,0.011139,[0]
4653,11297,0.011297,[1]
4654,11232,0.011232,[0]
4655,11475,0.011475,[1]
4656,11482,0.011482,[0]
4657,12057,0.012057,[1]
4658,12247,0.012247,[0]
4659,12231,0.012231,[1]
4660,12524,0.012524,[0]
4661,12760,0.01276,[1]
4662,12882,0.012882,[0]
4663,13012,0.013012,[1]
4664,12751,0.012751,[0]
4665,12656,0.012656,[1]
4666,12413,0.012413,[0]
4667,12250,0.01225,[1]
4668,11981,0.011981,[0]
4669,11531,0.011531,[1]
4670,11152,0.011152,[0]
4671,10956,0.010956,[1]
4672,10767,0.010767,[0]
4673,10391,0.010391,[1]
4674,10182,0.010182,[0]
4675,10042,0.010042,[1]
4676,9982,0.009982,[0]
4677,9989,0.009989,[1]
4678,9715,0.009715,[0]
4679,9627,0.009627,[1]
4680,9511,0.009511,[0]
4681,9243,0.009243,[1]
4682,9072,0.009072,[0]
4683,8799,0.008799,[1]
4684,8588,0.008588,[0]
4685,8381,0.008381,[1]
4686,8189,0.008189,[0]
4687,8265,0.008265,[1]
4688,8167,0.008167,[0]
4689,8026,0.008026,[1]
4690,8059,0.008059,[0]
4691,7952,0.007952,[1]
4692,7858,0.007858,[0]
4693,7806,0.007806,[1]
4694,7669,0.007669,[0]
4695,7583,0.007583,[1]
4696,7538,0.007538,[0]
4697,7475,0.007475,[1]
4698,7542,0.007542,[0]
4699,7563,0.007563,[1]
4700,7509,0.007509,[0]
4701,7805,0.007805,[1]
4702,7834,0.007834,[0]
4703,7859,0.007859,[1]
4704,8238,0.008238,[0]
4705,8323,0.008323,[1]
4706,8633,0.008633,[0]
4707,8995,0.008995,[1]
4708,9022,0.009022,[0]
4709,9381,0.009381,[1]
4710,9578,0.009578,[0]
4711,9695,0.009695,[1]
4712,10187,0.010187,[0]
4713,10193,0.010193,[1]
4714,10487,0.010487,[0]
4715,10673,0.010673,[1]
4716,10763,0.010763,[0]
4717,11187,0.011187,[1]
4718,11289,0.011289,[0]
4719,11230,0.01123,[1]
4720,11583,0.011583,[0]
4721,11676,0.011676,[1]
4722,11561,0.011561,[0]
4723,11771,0.011771,[1]
4724,11539,0.011539,[0]
4725,11462,0.011462,[1]
4726,11293,0.011293,[0]
4727,11142,0.011142,[1]
4728,11118,0.011118,[0]
4729,11090,0.01109,[1]
4730,11171,0.011171,[0]
4731,11284,0.011284,[1]
4732,11340,0.01134,[0]
4733,11454,0.011454,[1]
4734,11363,0.011363,[0]
4735,11315,0.011315,[1]
4736,11298,0.011298,[0]
4737,11383,0.011383,[1]
4738,11491,0.011491,[0]
4739,11307,0.011307,[1]
4740,11424,0.011424,[0]
4741,11420,0.01142,[1]
4742,11340,0.01134,[0]
4743,11463,0.011463,[1]
4744,11290,0.01129,[0]
4745,11247,0.011247,[1]
4746,11199,0.011199,[0]
4747,11150,0.01115,[1]
4748,11044,0.011044,[0]
4749,10823,0.010823,[1]
4750,10629,0.010629,[0]
4751,10575,0.010575,[1]
4752,10555,0.010555,[0]
4753,10589,0.010589,[1]
4754,10487,0.010487,[0]
4755,10433,0.010433,[1]
4756,10376,0.010376,[0]
4757,10377,0.010377,[1]
4758,10606,0.010606,[0]
4759,10577,0.010577,[1]
4760,10584,0.010584,[0]
4761,10696,0.010696,[1]
4762,10691,0.010691,[0]
4763,10956,0.010956,[1]
4764,10850,0.01085,[0]
4765,10840,0.01084,[1]
4766,11017,0.011017,[0]
4767,10881,0.010881,[1]
4768,10822,0.010822,[0]
4769,10601,0.010601,[1]
4770,10258,0.010258,[0]
4771,10280,0.01028,[1]
4772,10217,0.010217,[0]
4773,10419,0.010419,[1]
4774,10266,0.010266,[0]
4775,9967,0.009967,[1]
4776,9842,0.009842,[0]
4777,9611,0.009611,[1]
4778,9427,0.009427,[0]
4779,9327,0.009327,[1]
4780,9108,0.009108,[0]
4781,8968,0.008968,[1]
4782,8820,0.00882,[0]
4783,8686,0.008686,[1]
4784,8700,0.0087,[0]
4785,8624,0.008624,[1]
4786,8554,0.008554,[0]
4787,8571,0.008571,[1]
4788,8431,0.008431,[0]
4789,8369,0.008369,[1]
4790,8285,0.008285,[0]
4791,8255,0.008255,[1]
4792,8382,0.008382,[0]
4793,8458,0.008458,[1]
4794,8479,0.008479,[0]
4795,8707,0.008707,[1]
4796,8776,0.008776,[0]
4797,9124,0.009124,[1]
4798,9369,0.009369,[0]
4799,9405,0.009405,[1]
4800,9766,0.009766,[0]
4801,10199,0.010199,[1]
4802,10318,0.010318,[0]
4803,10783,0.010783,[1]
4804,10935,0.010935,[0]
4805,11506,0.011506,[1]
4806,12023,0.012023,[0]
4807,12341,0.012341,[1]
4808,12680,0.01268,[0]
4809,12852,0.012852,[1]
4810,13001,0.013001,[0]
4811,13156,0.013156,[1]
4812,13256,0.013256,[0]
4813,13225,0.013225,[1]
4814,13173,0.013173,[0]
4815,12956,0.012956,[1]
4816,12833,0.012833,[0]
4817,12798,0.012798,[1]
4818,12722,0.012722,[0]
4819,12600,0.0126,[1]
4820,12617,0.012617,[0]
4821,12658,0.012658,[1]
4822,12628,0.012628,[0]
4823,12369,0.012369,[1]
4824,12109,0.012109,[0]
4825,11860,0.01186,[1]
4826,11838,0.011838,[0]
4827,11578,0.011578,[1]
4828,11361,0.011361,[0]
4829,11308,0.011308,[1]
4830,11136,0.011136,[0]
4831,11269,0.011269,[1]
4832,11190,0.01119,[0]
4833,11194,0.011194,[1]
4834,10965,0.010965,[0]
4835,10511,0.010511,[1]
4836,10712,0.010712,[0]
4837,10625,0.010625,[1]
4838,10405,0.010405,[0]
4839,10398,0.010398,[1]
4840,10306,0.010306,[0]
4841,10525,0.010525,[1]
4842,10616,0.010616,[0]
4843,10575,0.010575,[1]
4844,10871,0.010871,[0]
4845,10722,0.010722,[1]
4846,10776,0.010776,[0]
4847,11232,0.011232,[1]
4848,11061,0.011061,[0]
4849,11185,0.011185,[1]
4850,11233,0.011233,[0]
4851,11274,0.011274,[1]
4852,11455,0.011455,[0]
4853,11233,0.011233,[1]
4854,11149,0.011149,[0]
4855,11082,0.011082,[1]
4856,11017,0.011017,[0]
4857,10788,0.010788,[1]
4858,10476,0.010476,[0]
4859,10122,0.010122,[1]
4860,10203,0.010203,[0]
4861,10035,0.010035,[1]
4862,10104,0.010104,[0]
4863,10092,0.010092,[1]
4864,9839,0.009839,[0]
4865,9742,0.009742,[1]
4866,9657,0.009657,[0]
4867,9403,0.009403,[1]
4868,9211,0.009211,[0]
4869,8918,0.008918,[1]
4870,8676,0.008676,[0]
4871,8542,0.008542,[1]
4872,8394,0.008394,[0]
4873,8444,0.008444,[1]
4874,8441,0.008441,[0]
4875,8283,0.008283,[1]
4876,8318,0.008318,[0]
4877,8329,0.008329,[1]
4878,8236,0.008236,[0]
4879,8209,0.008209,[1]
4880,8015,0.008015,[0]
4881,7986,0.007986,[1]
4882,8129,0.008129,[0]
4883,8080,0.00808,[1]
4884,8224,0.008224,[0]
4885,8223,0.008223,[1]
4886,8177,0.008177,[0]
4887,8558,0.008558,[1]
4888,8669,0.008669,[0]
4889,8734,0.008734,[1]
4890,9186,0.009186,[0]
4891,9306,0.009306,[1]
4892,9595,0.009595,[0]
4893,10072,0.010072,[1]
4894,10060,0.01006,[0]
4895,10608,0.010608,[1]
4896,11083,0.011083,[0]
4897,11270,0.01127,[1]
4898,11754,0.011754,[0]
4899,11909,0.011909,[1]
4900,12346,0.012346,[0]
4901,12770,0.01277,[1]
4902,12794,0.012794,[0]
4903,13101,0.013101,[1]
4904,12970,0.01297,[0]
4905,12834,0.012834,[1]
4906,13070,0.01307,[0]
4907,12811,0.012811,[1]
4908,12753,0.012753,[0]
4909,12259,0.012259,[1]
4910,11846,0.011846,[0]
4911,11607,0.011607,[1]
4912,11259,0.011259,[0]
4913,11083,0.011083,[1]
4914,11008,0.011008,[0]
4915,10848,0.010848,[1]
4916,10820,0.01082,[0]
4917,10711,0.010711,[1]
4918,10861,0.010861,[0]
4919,10622,0.010622,[1]
4920,10487,0.010487,[0]
4921,10604,0.010604,[1]
4922,10601,0.010601,[0]
4923,10520,0.01052,[1]
4924,10347,0.010347,[0]
4925,10176,0.010176,[1]
4926,10051,0.010051,[0]
4927,9890,0.00989,[1]
4928,9756,0.009756,[0]
4929,9628,0.009628,[1]
4930,9552,0.009552,[0]
4931,9582,0.009582,[1]
4932,9508,0.009508,[0]
4933,9377,0.009377,[1]
4934,9297,0.009297,[0]
4935,9166,0.009166,[1]
4936,9186,0.009186,[0]
4937,9207,0.009207,[1]
4938,9360,0.00936,[0]
4939,9339,0.009339,[1]
4940,9435,0.009435,[0]
4941,9658,0.009658,[1]
4942,9759,0.009759,[0]
4943,10027,0.010027,[1]
4944,10073,0.010073,[0]
4945,10163,0.010163,[1]
4946,10313,0.010313,[0]
4947,10375,0.010375,[1]
4948,10584,0.010584,[0]
4949,10631,0.010631,[1]
4950,10659,0.010659,[0]
4951,10774,0.010774,[1]
4952,10559,0.010559,[0]
4953,10635,0.010635,[1]
4954,10663,0.010663,[0]
4955,10453,0.010453,[1]
4956,10551,0.010551,[0]
4957,10331,0.010331,[1]
4958,10258,0.010258,[0]
4959,10116,0.010116,[1]
4960,9990,0.00999,[0]
4961,10130,0.01013,[1]
4962,9971,0.009971,[0]
4963,9900,0.0099,[1]
4964,9884,0.009884,[0]
4965,9609,0.009609,[1]
4966,9607,0.009607,[0]
4967,9559,0.009559,[1]
4968,9454,0.009454,[0]
4969,9472,0.009472,[1]
4970,9345,0.009345,[0]
4971,9268,0.009268,[1]
4972,9235,0.009235,[0]
4973,9100,0.0091,[1]
4974,9184,0.009184,[0]
4975,9099,0.009099,[1]
4976,9123,0.009123,[0]
4977,9304,0.009304,[1]
4978,9269,0.009269,[0]
4979,9563,0.009563,[1]
4980,9619,0.009619,[0]
4981,9695,0.009695,[1]
4982,10263,0.010263,[0]
4983,10371,0.010371,[1]
4984,10753,0.010753,[0]
4985,11242,0.011242,[1]
4986,11488,0.011488,[0]
4987,11864,0.011864,[1]
4988,12291,0.012291,[0]
4989,12527,0.012527,[1]
4990,12704,0.012704,[0]
4991,12804,0.012804,[1]
4992,13156,0.013156,[0]
4993,12991,0.012991,[1]
4994,12883,0.012883,[0]
4995,12807,0.012807,[1]
4996,12576,0.012576,[0]
4997,12327,0.012327,[1]
4998,12156,0.012156,[0]
4999,11772,0.011772,[1]
5000,11564,0.011564,[0]
5001,11334,0.011334,[1]
5002,11299,0.011299,[0]
5003,11044,0.011044,[1]
5004,10809,0.010809,[0]
5005,10631,0.010631,[1]
5006,10402,0.010402,[0]
5007,10339,0.010339,[1]
5008,10164,0.010164,[0]
5009,9878,0.009878,[1]
5010,9780,0.00978,[0]
5011,9751,0.009751,[1]
[TRIAL_DATA_END]
