[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,O'Callaghan,Georgie,CSLX Tests
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_082553_O'Callaghan_Georgie_90SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
4420,10342,0.010342,[0]
4421,10438,0.010438,[1]
4422,10646,0.010646,[0]
4423,10513,0.010513,[1]
4424,10700,0.0107,[0]
4425,10851,0.010851,[1]
4426,10805,0.010805,[0]
4427,10719,0.010719,[1]
4428,10615,0.010615,[0]
4429,10584,0.010584,[1]
4430,10613,0.010613,[0]
4431,10519,0.010519,[1]
4432,10559,0.010559,[0]
4433,10451,0.010451,[1]
4434,10363,0.010363,[0]
4435,10498,0.010498,[1]
4436,10474,0.010474,[0]
4437,10454,0.010454,[1]
4438,10439,0.010439,[0]
4439,10432,0.010432,[1]
4440,10506,0.010506,[0]
4441,10397,0.010397,[1]
4442,10280,0.01028,[0]
4443,10300,0.0103,[1]
4444,10295,0.010295,[0]
4445,10278,0.010278,[1]
4446,10237,0.010237,[0]
4447,9991,0.009991,[1]
4448,9847,0.009847,[0]
4449,9687,0.009687,[1]
4450,9685,0.009685,[0]
4451,9677,0.009677,[1]
4452,9613,0.009613,[0]
4453,9633,0.009633,[1]
4454,9738,0.009738,[0]
4455,9756,0.009756,[1]
4456,10099,0.010099,[0]
4457,10346,0.010346,[1]
4458,10346,0.010346,[0]
4459,10644,0.010644,[1]
4460,10906,0.010906,[0]
4461,11187,0.011187,[1]
4462,11604,0.011604,[0]
4463,11781,0.011781,[1]
4464,12310,0.01231,[0]
4465,12518,0.012518,[1]
4466,12703,0.012703,[0]
4467,12871,0.012871,[1]
4468,12525,0.012525,[0]
4469,12393,0.012393,[1]
4470,12239,0.012239,[0]
4471,11661,0.011661,[1]
4472,11368,0.011368,[0]
4473,11164,0.011164,[1]
4474,10859,0.010859,[0]
4475,10698,0.010698,[1]
4476,10636,0.010636,[0]
4477,10368,0.010368,[1]
4478,10113,0.010113,[0]
4479,9892,0.009892,[1]
4480,9900,0.0099,[0]
4481,9837,0.009837,[1]
4482,9506,0.009506,[0]
4483,9562,0.009562,[1]
4484,9442,0.009442,[0]
4485,9388,0.009388,[1]
4486,9543,0.009543,[0]
4487,9436,0.009436,[1]
4488,9279,0.009279,[0]
4489,9425,0.009425,[1]
4490,9339,0.009339,[0]
4491,9427,0.009427,[1]
4492,9449,0.009449,[0]
4493,9332,0.009332,[1]
4494,9490,0.00949,[0]
4495,9391,0.009391,[1]
4496,9275,0.009275,[0]
4497,9244,0.009244,[1]
4498,9118,0.009118,[0]
4499,8968,0.008968,[1]
4500,9015,0.009015,[0]
4501,8893,0.008893,[1]
4502,8809,0.008809,[0]
4503,8847,0.008847,[1]
4504,8797,0.008797,[0]
4505,8997,0.008997,[1]
4506,9052,0.009052,[0]
4507,9018,0.009018,[1]
4508,9288,0.009288,[0]
4509,9404,0.009404,[1]
4510,9660,0.00966,[0]
4511,9993,0.009993,[1]
4512,9953,0.009953,[0]
4513,10448,0.010448,[1]
4514,10758,0.010758,[0]
4515,10850,0.01085,[1]
4516,11044,0.011044,[0]
4517,11031,0.011031,[1]
4518,10905,0.010905,[0]
4519,11109,0.011109,[1]
4520,11010,0.01101,[0]
4521,11298,0.011298,[1]
4522,11296,0.011296,[0]
4523,11234,0.011234,[1]
4524,11451,0.011451,[0]
4525,11544,0.011544,[1]
4526,11572,0.011572,[0]
4527,11478,0.011478,[1]
4528,11181,0.011181,[0]
4529,11287,0.011287,[1]
4530,11135,0.011135,[0]
4531,11109,0.011109,[1]
4532,11098,0.011098,[0]
4533,11001,0.011001,[1]
4534,10992,0.010992,[0]
4535,11085,0.011085,[1]
4536,10988,0.010988,[0]
4537,11137,0.011137,[1]
4538,10906,0.010906,[0]
4539,10793,0.010793,[1]
4540,10654,0.010654,[0]
4541,10392,0.010392,[1]
4542,10424,0.010424,[0]
4543,10195,0.010195,[1]
4544,10020,0.01002,[0]
4545,9975,0.009975,[1]
4546,9895,0.009895,[0]
4547,9707,0.009707,[1]
4548,9631,0.009631,[0]
4549,9616,0.009616,[1]
4550,9571,0.009571,[0]
4551,9449,0.009449,[1]
4552,9380,0.00938,[0]
4553,9287,0.009287,[1]
4554,9253,0.009253,[0]
4555,9432,0.009432,[1]
4556,9505,0.009505,[0]
4557,9518,0.009518,[1]
4558,9706,0.009706,[0]
4559,9854,0.009854,[1]
4560,10054,0.010054,[0]
4561,10358,0.010358,[1]
4562,10404,0.010404,[0]
4563,10604,0.010604,[1]
4564,10765,0.010765,[0]
4565,11001,0.011001,[1]
4566,11129,0.011129,[0]
4567,11159,0.011159,[1]
4568,11249,0.011249,[0]
4569,11271,0.011271,[1]
4570,11451,0.011451,[0]
4571,11588,0.011588,[1]
4572,11534,0.011534,[0]
4573,11561,0.011561,[1]
4574,11476,0.011476,[0]
4575,11352,0.011352,[1]
4576,11337,0.011337,[0]
4577,11153,0.011153,[1]
4578,11004,0.011004,[0]
4579,10994,0.010994,[1]
4580,11089,0.011089,[0]
4581,10900,0.0109,[1]
4582,10626,0.010626,[0]
4583,10519,0.010519,[1]
4584,10592,0.010592,[0]
4585,10503,0.010503,[1]
4586,10526,0.010526,[0]
4587,10416,0.010416,[1]
4588,10348,0.010348,[0]
4589,10216,0.010216,[1]
4590,9973,0.009973,[0]
4591,9928,0.009928,[1]
4592,9727,0.009727,[0]
4593,9482,0.009482,[1]
4594,9468,0.009468,[0]
4595,9354,0.009354,[1]
4596,9297,0.009297,[0]
4597,9241,0.009241,[1]
4598,9135,0.009135,[0]
4599,9135,0.009135,[1]
4600,9361,0.009361,[0]
4601,9168,0.009168,[1]
4602,9193,0.009193,[0]
4603,9551,0.009551,[1]
4604,9585,0.009585,[0]
4605,9651,0.009651,[1]
4606,9683,0.009683,[0]
4607,9643,0.009643,[1]
4608,9803,0.009803,[0]
4609,10023,0.010023,[1]
4610,10124,0.010124,[0]
4611,10204,0.010204,[1]
4612,10295,0.010295,[0]
4613,10383,0.010383,[1]
4614,10471,0.010471,[0]
4615,10590,0.01059,[1]
4616,10715,0.010715,[0]
4617,10635,0.010635,[1]
4618,10538,0.010538,[0]
4619,10575,0.010575,[1]
4620,10464,0.010464,[0]
4621,10412,0.010412,[1]
4622,10330,0.01033,[0]
4623,10216,0.010216,[1]
4624,10267,0.010267,[0]
4625,10180,0.01018,[1]
4626,10088,0.010088,[0]
4627,10036,0.010036,[1]
4628,9937,0.009937,[0]
4629,9965,0.009965,[1]
4630,9869,0.009869,[0]
4631,9753,0.009753,[1]
4632,9721,0.009721,[0]
4633,9609,0.009609,[1]
4634,9675,0.009675,[0]
4635,9727,0.009727,[1]
4636,9721,0.009721,[0]
4637,9827,0.009827,[1]
4638,9765,0.009765,[0]
4639,9930,0.00993,[1]
4640,10108,0.010108,[0]
4641,10164,0.010164,[1]
4642,10176,0.010176,[0]
4643,10413,0.010413,[1]
4644,10619,0.010619,[0]
4645,10987,0.010987,[1]
4646,11053,0.011053,[0]
4647,11253,0.011253,[1]
4648,11513,0.011513,[0]
4649,11646,0.011646,[1]
4650,12261,0.012261,[0]
4651,12232,0.012232,[1]
4652,12454,0.012454,[0]
4653,12697,0.012697,[1]
4654,12884,0.012884,[0]
4655,13201,0.013201,[1]
4656,13056,0.013056,[0]
4657,13148,0.013148,[1]
4658,13145,0.013145,[0]
4659,12955,0.012955,[1]
4660,12849,0.012849,[0]
4661,12678,0.012678,[1]
4662,12171,0.012171,[0]
4663,11826,0.011826,[1]
4664,11447,0.011447,[0]
4665,11126,0.011126,[1]
4666,11097,0.011097,[0]
4667,10929,0.010929,[1]
4668,10577,0.010577,[0]
4669,10510,0.01051,[1]
4670,10273,0.010273,[0]
4671,10218,0.010218,[1]
4672,10048,0.010048,[0]
4673,9854,0.009854,[1]
4674,9942,0.009942,[0]
4675,9838,0.009838,[1]
4676,9791,0.009791,[0]
4677,9836,0.009836,[1]
4678,9650,0.00965,[0]
4679,9996,0.009996,[1]
4680,10096,0.010096,[0]
4681,10061,0.010061,[1]
4682,10292,0.010292,[0]
4683,10195,0.010195,[1]
4684,10064,0.010064,[0]
4685,10069,0.010069,[1]
4686,9774,0.009774,[0]
4687,9544,0.009544,[1]
4688,9323,0.009323,[0]
4689,9091,0.009091,[1]
4690,8945,0.008945,[0]
4691,8787,0.008787,[1]
4692,8781,0.008781,[0]
4693,8819,0.008819,[1]
4694,8720,0.00872,[0]
4695,8912,0.008912,[1]
4696,9188,0.009188,[0]
4697,9142,0.009142,[1]
4698,9172,0.009172,[0]
4699,9350,0.00935,[1]
4700,9412,0.009412,[0]
4701,9693,0.009693,[1]
4702,9556,0.009556,[0]
4703,9700,0.0097,[1]
4704,9978,0.009978,[0]
4705,9867,0.009867,[1]
4706,10283,0.010283,[0]
4707,10417,0.010417,[1]
4708,10379,0.010379,[0]
4709,10581,0.010581,[1]
4710,10507,0.010507,[0]
4711,10648,0.010648,[1]
4712,10855,0.010855,[0]
4713,10723,0.010723,[1]
4714,10871,0.010871,[0]
4715,10855,0.010855,[1]
4716,10910,0.01091,[0]
4717,10801,0.010801,[1]
4718,10617,0.010617,[0]
4719,10654,0.010654,[1]
4720,10593,0.010593,[0]
4721,10555,0.010555,[1]
4722,10644,0.010644,[0]
4723,10558,0.010558,[1]
4724,10825,0.010825,[0]
4725,10715,0.010715,[1]
4726,10754,0.010754,[0]
4727,10756,0.010756,[1]
4728,10575,0.010575,[0]
4729,10647,0.010647,[1]
4730,10694,0.010694,[0]
4731,10464,0.010464,[1]
4732,10303,0.010303,[0]
4733,10115,0.010115,[1]
4734,10045,0.010045,[0]
4735,10017,0.010017,[1]
4736,9923,0.009923,[0]
4737,9838,0.009838,[1]
4738,9766,0.009766,[0]
4739,9729,0.009729,[1]
4740,9690,0.00969,[0]
4741,9631,0.009631,[1]
4742,9557,0.009557,[0]
4743,9500,0.0095,[1]
4744,9481,0.009481,[0]
4745,9506,0.009506,[1]
4746,9543,0.009543,[0]
4747,9610,0.00961,[1]
4748,9657,0.009657,[0]
4749,9717,0.009717,[1]
4750,9992,0.009992,[0]
4751,10078,0.010078,[1]
4752,10201,0.010201,[0]
4753,10221,0.010221,[1]
4754,10248,0.010248,[0]
4755,10335,0.010335,[1]
4756,10486,0.010486,[0]
4757,10531,0.010531,[1]
4758,10485,0.010485,[0]
4759,10447,0.010447,[1]
4760,10603,0.010603,[0]
4761,10533,0.010533,[1]
4762,10371,0.010371,[0]
4763,10408,0.010408,[1]
4764,10333,0.010333,[0]
4765,10289,0.010289,[1]
4766,10272,0.010272,[0]
4767,10226,0.010226,[1]
4768,10237,0.010237,[0]
4769,10279,0.010279,[1]
4770,10277,0.010277,[0]
4771,10328,0.010328,[1]
4772,10039,0.010039,[0]
4773,10177,0.010177,[1]
4774,10038,0.010038,[0]
4775,9973,0.009973,[1]
4776,10028,0.010028,[0]
4777,10019,0.010019,[1]
4778,9886,0.009886,[0]
4779,9922,0.009922,[1]
4780,9912,0.009912,[0]
4781,9977,0.009977,[1]
4782,9905,0.009905,[0]
4783,9790,0.00979,[1]
4784,10003,0.010003,[0]
4785,9927,0.009927,[1]
4786,9968,0.009968,[0]
4787,10179,0.010179,[1]
4788,10127,0.010127,[0]
4789,10276,0.010276,[1]
4790,10520,0.01052,[0]
4791,10487,0.010487,[1]
4792,10602,0.010602,[0]
4793,10880,0.01088,[1]
4794,10976,0.010976,[0]
4795,11250,0.01125,[1]
4796,11379,0.011379,[0]
4797,11475,0.011475,[1]
4798,11638,0.011638,[0]
4799,11909,0.011909,[1]
4800,12123,0.012123,[0]
4801,12238,0.012238,[1]
4802,12303,0.012303,[0]
4803,12271,0.012271,[1]
4804,12145,0.012145,[0]
4805,11998,0.011998,[1]
4806,11924,0.011924,[0]
4807,11657,0.011657,[1]
4808,11438,0.011438,[0]
4809,11129,0.011129,[1]
4810,11000,0.011,[0]
4811,10757,0.010757,[1]
4812,10497,0.010497,[0]
4813,10353,0.010353,[1]
4814,10165,0.010165,[0]
4815,10088,0.010088,[1]
4816,9993,0.009993,[0]
4817,9804,0.009804,[1]
4818,9701,0.009701,[0]
4819,9554,0.009554,[1]
4820,9522,0.009522,[0]
4821,9453,0.009453,[1]
4822,9381,0.009381,[0]
4823,9289,0.009289,[1]
4824,9245,0.009245,[0]
4825,9342,0.009342,[1]
4826,9442,0.009442,[0]
4827,9461,0.009461,[1]
4828,9656,0.009656,[0]
4829,9827,0.009827,[1]
4830,9848,0.009848,[0]
4831,9985,0.009985,[1]
4832,9870,0.00987,[0]
4833,10104,0.010104,[1]
4834,10251,0.010251,[0]
4835,10357,0.010357,[1]
4836,10721,0.010721,[0]
4837,10637,0.010637,[1]
4838,10868,0.010868,[0]
4839,11007,0.011007,[1]
4840,10983,0.010983,[0]
4841,11032,0.011032,[1]
4842,10960,0.01096,[0]
4843,11105,0.011105,[1]
4844,11328,0.011328,[0]
4845,11335,0.011335,[1]
4846,11383,0.011383,[0]
4847,11461,0.011461,[1]
4848,11254,0.011254,[0]
4849,11502,0.011502,[1]
4850,11354,0.011354,[0]
4851,10997,0.010997,[1]
4852,11079,0.011079,[0]
4853,10826,0.010826,[1]
4854,10698,0.010698,[0]
4855,10652,0.010652,[1]
4856,10283,0.010283,[0]
4857,10428,0.010428,[1]
4858,10210,0.01021,[0]
4859,10077,0.010077,[1]
4860,9998,0.009998,[0]
4861,9724,0.009724,[1]
4862,9745,0.009745,[0]
4863,9676,0.009676,[1]
4864,9578,0.009578,[0]
4865,9838,0.009838,[1]
4866,9940,0.00994,[0]
4867,9765,0.009765,[1]
4868,9782,0.009782,[0]
4869,9617,0.009617,[1]
4870,9795,0.009795,[0]
4871,9625,0.009625,[1]
4872,9414,0.009414,[0]
4873,9338,0.009338,[1]
4874,9181,0.009181,[0]
4875,9046,0.009046,[1]
4876,8818,0.008818,[0]
4877,8655,0.008655,[1]
4878,8687,0.008687,[0]
4879,8852,0.008852,[1]
4880,8725,0.008725,[0]
4881,8755,0.008755,[1]
4882,8763,0.008763,[0]
4883,8818,0.008818,[1]
4884,8975,0.008975,[0]
4885,8832,0.008832,[1]
4886,9048,0.009048,[0]
4887,8856,0.008856,[1]
4888,8766,0.008766,[0]
4889,8898,0.008898,[1]
4890,8904,0.008904,[0]
4891,9215,0.009215,[1]
4892,9327,0.009327,[0]
4893,9242,0.009242,[1]
4894,9529,0.009529,[0]
4895,9687,0.009687,[1]
4896,9725,0.009725,[0]
4897,9883,0.009883,[1]
4898,9714,0.009714,[0]
4899,10077,0.010077,[1]
4900,10069,0.010069,[0]
4901,10199,0.010199,[1]
4902,10263,0.010263,[0]
4903,10349,0.010349,[1]
4904,10476,0.010476,[0]
4905,10638,0.010638,[1]
4906,10689,0.010689,[0]
4907,10859,0.010859,[1]
4908,10674,0.010674,[0]
4909,10789,0.010789,[1]
4910,10641,0.010641,[0]
4911,10755,0.010755,[1]
4912,10917,0.010917,[0]
4913,10783,0.010783,[1]
4914,11056,0.011056,[0]
4915,10991,0.010991,[1]
4916,11009,0.011009,[0]
4917,10963,0.010963,[1]
4918,10913,0.010913,[0]
4919,10862,0.010862,[1]
4920,10887,0.010887,[0]
4921,10818,0.010818,[1]
4922,10811,0.010811,[0]
4923,10839,0.010839,[1]
4924,10800,0.0108,[0]
4925,11089,0.011089,[1]
4926,11068,0.011068,[0]
4927,11126,0.011126,[1]
4928,11112,0.011112,[0]
4929,11214,0.011214,[1]
4930,11426,0.011426,[0]
4931,11354,0.011354,[1]
4932,11355,0.011355,[0]
4933,11301,0.011301,[1]
4934,11388,0.011388,[0]
4935,11604,0.011604,[1]
4936,11468,0.011468,[0]
4937,11460,0.01146,[1]
4938,11365,0.011365,[0]
4939,11331,0.011331,[1]
4940,11360,0.01136,[0]
4941,11166,0.011166,[1]
4942,11081,0.011081,[0]
4943,10845,0.010845,[1]
4944,10751,0.010751,[0]
4945,10819,0.010819,[1]
4946,10628,0.010628,[0]
4947,10505,0.010505,[1]
4948,10337,0.010337,[0]
4949,10211,0.010211,[1]
4950,10183,0.010183,[0]
4951,10074,0.010074,[1]
4952,9928,0.009928,[0]
4953,9727,0.009727,[1]
4954,9663,0.009663,[0]
4955,9703,0.009703,[1]
4956,9577,0.009577,[0]
4957,9478,0.009478,[1]
4958,9463,0.009463,[0]
4959,9296,0.009296,[1]
4960,9314,0.009314,[0]
4961,9169,0.009169,[1]
4962,9046,0.009046,[0]
4963,8881,0.008881,[1]
4964,8750,0.00875,[0]
4965,8885,0.008885,[1]
4966,8812,0.008812,[0]
4967,8872,0.008872,[1]
4968,9019,0.009019,[0]
4969,8879,0.008879,[1]
4970,9212,0.009212,[0]
4971,9339,0.009339,[1]
4972,9243,0.009243,[0]
4973,9401,0.009401,[1]
4974,9648,0.009648,[0]
4975,9694,0.009694,[1]
4976,9847,0.009847,[0]
4977,9884,0.009884,[1]
4978,9972,0.009972,[0]
4979,10224,0.010224,[1]
4980,10359,0.010359,[0]
4981,10472,0.010472,[1]
4982,10609,0.010609,[0]
4983,10744,0.010744,[1]
4984,10905,0.010905,[0]
4985,11108,0.011108,[1]
4986,11159,0.011159,[0]
4987,11452,0.011452,[1]
4988,11392,0.011392,[0]
4989,11653,0.011653,[1]
4990,11788,0.011788,[0]
4991,11819,0.011819,[1]
4992,11819,0.011819,[0]
4993,11648,0.011648,[1]
4994,11600,0.0116,[0]
4995,11436,0.011436,[1]
4996,11236,0.011236,[0]
4997,11097,0.011097,[1]
4998,10774,0.010774,[0]
4999,10661,0.010661,[1]
5000,10490,0.01049,[0]
5001,10234,0.010234,[1]
5002,10047,0.010047,[0]
5003,9849,0.009849,[1]
5004,9772,0.009772,[0]
5005,9648,0.009648,[1]
5006,9559,0.009559,[0]
5007,9468,0.009468,[1]
5008,9336,0.009336,[0]
5009,9355,0.009355,[1]
5010,9346,0.009346,[0]
5011,9407,0.009407,[1]
5012,9537,0.009537,[0]
5013,9546,0.009546,[1]
[TRIAL_DATA_END]
