[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Pope,Ben,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_081829_Pope_Ben_100SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
4452,10206,0.010206,[0]
4453,10239,0.010239,[1]
4454,10255,0.010255,[0]
4455,10301,0.010301,[1]
4456,10283,0.010283,[0]
4457,10454,0.010454,[1]
4458,10589,0.010589,[0]
4459,10707,0.010707,[1]
4460,10880,0.01088,[0]
4461,10645,0.010645,[1]
4462,10847,0.010847,[0]
4463,10869,0.010869,[1]
4464,10701,0.010701,[0]
4465,10623,0.010623,[1]
4466,10306,0.010306,[0]
4467,10218,0.010218,[1]
4468,10233,0.010233,[0]
4469,9930,0.00993,[1]
4470,9795,0.009795,[0]
4471,9740,0.00974,[1]
4472,9894,0.009894,[0]
4473,9907,0.009907,[1]
4474,9818,0.009818,[0]
4475,9826,0.009826,[1]
4476,9564,0.009564,[0]
4477,9509,0.009509,[1]
4478,9724,0.009724,[0]
4479,9860,0.00986,[1]
4480,10274,0.010274,[0]
4481,10243,0.010243,[1]
4482,10438,0.010438,[0]
4483,10919,0.010919,[1]
4484,10789,0.010789,[0]
4485,10529,0.010529,[1]
4486,10308,0.010308,[0]
4487,10068,0.010068,[1]
4488,9824,0.009824,[0]
4489,9455,0.009455,[1]
4490,9141,0.009141,[0]
4491,9006,0.009006,[1]
4492,8750,0.00875,[0]
4493,8616,0.008616,[1]
4494,8429,0.008429,[0]
4495,8213,0.008213,[1]
4496,8080,0.00808,[0]
4497,7961,0.007961,[1]
4498,7792,0.007792,[0]
4499,7746,0.007746,[1]
4500,7643,0.007643,[0]
4501,7509,0.007509,[1]
4502,7565,0.007565,[0]
4503,7570,0.00757,[1]
4504,7485,0.007485,[0]
4505,7416,0.007416,[1]
4506,7411,0.007411,[0]
4507,7359,0.007359,[1]
4508,7272,0.007272,[0]
4509,7303,0.007303,[1]
4510,7276,0.007276,[0]
4511,7182,0.007182,[1]
4512,7174,0.007174,[0]
4513,7187,0.007187,[1]
4514,7060,0.00706,[0]
4515,6970,0.00697,[1]
4516,7014,0.007014,[0]
4517,6972,0.006972,[1]
4518,7081,0.007081,[0]
4519,7052,0.007052,[1]
4520,7043,0.007043,[0]
4521,7071,0.007071,[1]
4522,7047,0.007047,[0]
4523,7209,0.007209,[1]
4524,7500,0.0075,[0]
4525,7571,0.007571,[1]
4526,7926,0.007926,[0]
4527,8299,0.008299,[1]
4528,8471,0.008471,[0]
4529,9108,0.009108,[1]
4530,9682,0.009682,[0]
4531,10117,0.010117,[1]
4532,10766,0.010766,[0]
4533,11312,0.011312,[1]
4534,12424,0.012424,[0]
4535,13447,0.013447,[1]
4536,13902,0.013902,[0]
4537,14158,0.014158,[1]
4538,14133,0.014133,[0]
4539,14235,0.014235,[1]
4540,14256,0.014256,[0]
4541,13973,0.013973,[1]
4542,14097,0.014097,[0]
4543,13420,0.01342,[1]
4544,13406,0.013406,[0]
4545,13035,0.013035,[1]
4546,12809,0.012809,[0]
4547,12772,0.012772,[1]
4548,12575,0.012575,[0]
4549,12592,0.012592,[1]
4550,12675,0.012675,[0]
4551,12424,0.012424,[1]
4552,12663,0.012663,[0]
4553,12302,0.012302,[1]
4554,12200,0.0122,[0]
4555,11862,0.011862,[1]
4556,11488,0.011488,[0]
4557,11458,0.011458,[1]
4558,11017,0.011017,[0]
4559,10837,0.010837,[1]
4560,10616,0.010616,[0]
4561,10413,0.010413,[1]
4562,10263,0.010263,[0]
4563,10060,0.01006,[1]
4564,9950,0.00995,[0]
4565,9822,0.009822,[1]
4566,9830,0.00983,[0]
4567,9898,0.009898,[1]
4568,9946,0.009946,[0]
4569,9943,0.009943,[1]
4570,9841,0.009841,[0]
4571,9776,0.009776,[1]
4572,9841,0.009841,[0]
4573,10041,0.010041,[1]
4574,10174,0.010174,[0]
4575,9961,0.009961,[1]
4576,9973,0.009973,[0]
4577,9681,0.009681,[1]
4578,9379,0.009379,[0]
4579,9183,0.009183,[1]
4580,8954,0.008954,[0]
4581,8777,0.008777,[1]
4582,8604,0.008604,[0]
4583,8424,0.008424,[1]
4584,8293,0.008293,[0]
4585,8111,0.008111,[1]
4586,7989,0.007989,[0]
4587,7911,0.007911,[1]
4588,7834,0.007834,[0]
4589,7832,0.007832,[1]
4590,7789,0.007789,[0]
4591,7768,0.007768,[1]
4592,7733,0.007733,[0]
4593,7791,0.007791,[1]
4594,7831,0.007831,[0]
4595,7868,0.007868,[1]
4596,8098,0.008098,[0]
4597,8172,0.008172,[1]
4598,8362,0.008362,[0]
4599,8660,0.00866,[1]
4600,8758,0.008758,[0]
4601,8954,0.008954,[1]
4602,9059,0.009059,[0]
4603,9193,0.009193,[1]
4604,9461,0.009461,[0]
4605,9576,0.009576,[1]
4606,9635,0.009635,[0]
4607,9676,0.009676,[1]
4608,9747,0.009747,[0]
4609,9860,0.00986,[1]
4610,9906,0.009906,[0]
4611,9984,0.009984,[1]
4612,10198,0.010198,[0]
4613,10260,0.01026,[1]
4614,10603,0.010603,[0]
4615,10773,0.010773,[1]
4616,10918,0.010918,[0]
4617,11382,0.011382,[1]
4618,11492,0.011492,[0]
4619,11902,0.011902,[1]
4620,12458,0.012458,[0]
4621,12283,0.012283,[1]
4622,12430,0.01243,[0]
4623,12454,0.012454,[1]
4624,12340,0.01234,[0]
4625,11994,0.011994,[1]
4626,11679,0.011679,[0]
4627,11562,0.011562,[1]
4628,11462,0.011462,[0]
4629,11071,0.011071,[1]
4630,10739,0.010739,[0]
4631,10417,0.010417,[1]
4632,10444,0.010444,[0]
4633,10436,0.010436,[1]
4634,10209,0.010209,[0]
4635,10015,0.010015,[1]
4636,9774,0.009774,[0]
4637,9863,0.009863,[1]
4638,9965,0.009965,[0]
4639,10013,0.010013,[1]
4640,10215,0.010215,[0]
4641,10248,0.010248,[1]
4642,10631,0.010631,[0]
4643,10893,0.010893,[1]
4644,11087,0.011087,[0]
4645,11066,0.011066,[1]
4646,11058,0.011058,[0]
4647,11074,0.011074,[1]
4648,10974,0.010974,[0]
4649,10846,0.010846,[1]
4650,10916,0.010916,[0]
4651,10734,0.010734,[1]
4652,10939,0.010939,[0]
4653,11027,0.011027,[1]
4654,11314,0.011314,[0]
4655,11335,0.011335,[1]
4656,11244,0.011244,[0]
4657,11687,0.011687,[1]
4658,11611,0.011611,[0]
4659,11925,0.011925,[1]
4660,11796,0.011796,[0]
4661,11825,0.011825,[1]
4662,12484,0.012484,[0]
4663,12850,0.01285,[1]
4664,13249,0.013249,[0]
4665,13151,0.013151,[1]
4666,12324,0.012324,[0]
4667,11690,0.01169,[1]
4668,11094,0.011094,[0]
4669,10768,0.010768,[1]
4670,10175,0.010175,[0]
4671,9597,0.009597,[1]
4672,9210,0.00921,[0]
4673,8824,0.008824,[1]
4674,8624,0.008624,[0]
4675,8425,0.008425,[1]
4676,8145,0.008145,[0]
4677,8025,0.008025,[1]
4678,7842,0.007842,[0]
4679,7722,0.007722,[1]
4680,7663,0.007663,[0]
4681,7542,0.007542,[1]
4682,7410,0.00741,[0]
4683,7428,0.007428,[1]
4684,7455,0.007455,[0]
4685,7419,0.007419,[1]
4686,7270,0.00727,[0]
4687,7249,0.007249,[1]
4688,7216,0.007216,[0]
4689,7261,0.007261,[1]
4690,7141,0.007141,[0]
4691,7249,0.007249,[1]
4692,7156,0.007156,[0]
4693,7022,0.007022,[1]
4694,7118,0.007118,[0]
4695,7055,0.007055,[1]
4696,7054,0.007054,[0]
4697,7042,0.007042,[1]
4698,6952,0.006952,[0]
4699,7153,0.007153,[1]
4700,7146,0.007146,[0]
4701,7137,0.007137,[1]
4702,7361,0.007361,[0]
4703,7398,0.007398,[1]
4704,7683,0.007683,[0]
4705,7906,0.007906,[1]
4706,7944,0.007944,[0]
4707,8426,0.008426,[1]
4708,8711,0.008711,[0]
4709,9149,0.009149,[1]
4710,9827,0.009827,[0]
4711,10404,0.010404,[1]
4712,11342,0.011342,[0]
4713,12223,0.012223,[1]
4714,12986,0.012986,[0]
4715,13715,0.013715,[1]
4716,13939,0.013939,[0]
4717,13968,0.013968,[1]
4718,14165,0.014165,[0]
4719,13781,0.013781,[1]
4720,13684,0.013684,[0]
4721,13353,0.013353,[1]
4722,12972,0.012972,[0]
4723,12547,0.012547,[1]
4724,12044,0.012044,[0]
4725,11694,0.011694,[1]
4726,11229,0.011229,[0]
4727,11023,0.011023,[1]
4728,10823,0.010823,[0]
4729,10573,0.010573,[1]
4730,10656,0.010656,[0]
4731,10530,0.01053,[1]
4732,10304,0.010304,[0]
4733,10279,0.010279,[1]
4734,10165,0.010165,[0]
4735,10337,0.010337,[1]
4736,10094,0.010094,[0]
4737,9910,0.00991,[1]
4738,9700,0.0097,[0]
4739,9641,0.009641,[1]
4740,9568,0.009568,[0]
4741,9309,0.009309,[1]
4742,9331,0.009331,[0]
4743,9317,0.009317,[1]
4744,9388,0.009388,[0]
4745,9256,0.009256,[1]
4746,9132,0.009132,[0]
4747,9058,0.009058,[1]
4748,9020,0.00902,[0]
4749,9141,0.009141,[1]
4750,9022,0.009022,[0]
4751,9093,0.009093,[1]
4752,8994,0.008994,[0]
4753,9125,0.009125,[1]
4754,9260,0.00926,[0]
4755,9085,0.009085,[1]
4756,9068,0.009068,[0]
4757,8894,0.008894,[1]
4758,8748,0.008748,[0]
4759,8640,0.00864,[1]
4760,8473,0.008473,[0]
4761,8334,0.008334,[1]
4762,8176,0.008176,[0]
4763,8021,0.008021,[1]
4764,7960,0.00796,[0]
4765,7839,0.007839,[1]
4766,7783,0.007783,[0]
4767,7707,0.007707,[1]
4768,7677,0.007677,[0]
4769,7672,0.007672,[1]
4770,7570,0.00757,[0]
4771,7669,0.007669,[1]
4772,7822,0.007822,[0]
4773,7847,0.007847,[1]
4774,8063,0.008063,[0]
4775,8038,0.008038,[1]
4776,8302,0.008302,[0]
4777,8564,0.008564,[1]
4778,8792,0.008792,[0]
4779,9047,0.009047,[1]
4780,9150,0.00915,[0]
4781,9360,0.00936,[1]
4782,9625,0.009625,[0]
4783,9658,0.009658,[1]
4784,9804,0.009804,[0]
4785,9992,0.009992,[1]
4786,10151,0.010151,[0]
4787,10293,0.010293,[1]
4788,10342,0.010342,[0]
4789,10616,0.010616,[1]
4790,10615,0.010615,[0]
4791,10692,0.010692,[1]
4792,10969,0.010969,[0]
4793,11148,0.011148,[1]
4794,11486,0.011486,[0]
4795,11779,0.011779,[1]
4796,11911,0.011911,[0]
4797,12323,0.012323,[1]
4798,12615,0.012615,[0]
4799,12740,0.01274,[1]
4800,13200,0.0132,[0]
4801,12840,0.01284,[1]
4802,12677,0.012677,[0]
4803,12809,0.012809,[1]
4804,12504,0.012504,[0]
4805,12178,0.012178,[1]
4806,11669,0.011669,[0]
4807,11478,0.011478,[1]
4808,11276,0.011276,[0]
4809,11008,0.011008,[1]
4810,10848,0.010848,[0]
4811,10543,0.010543,[1]
4812,10374,0.010374,[0]
4813,10314,0.010314,[1]
4814,10222,0.010222,[0]
4815,10325,0.010325,[1]
4816,10238,0.010238,[0]
4817,10257,0.010257,[1]
4818,10184,0.010184,[0]
4819,10177,0.010177,[1]
4820,10457,0.010457,[0]
4821,10442,0.010442,[1]
4822,10640,0.01064,[0]
4823,10666,0.010666,[1]
4824,10848,0.010848,[0]
4825,10843,0.010843,[1]
4826,10694,0.010694,[0]
4827,10791,0.010791,[1]
4828,10597,0.010597,[0]
4829,10750,0.01075,[1]
4830,10746,0.010746,[0]
4831,10552,0.010552,[1]
4832,10545,0.010545,[0]
4833,10342,0.010342,[1]
4834,10330,0.01033,[0]
4835,10221,0.010221,[1]
4836,10200,0.0102,[0]
4837,10366,0.010366,[1]
4838,10167,0.010167,[0]
4839,10366,0.010366,[1]
4840,10402,0.010402,[0]
4841,10513,0.010513,[1]
4842,10916,0.010916,[0]
4843,10774,0.010774,[1]
4844,10873,0.010873,[0]
4845,10374,0.010374,[1]
4846,10081,0.010081,[0]
4847,9794,0.009794,[1]
4848,9369,0.009369,[0]
4849,9118,0.009118,[1]
4850,8794,0.008794,[0]
4851,8542,0.008542,[1]
4852,8333,0.008333,[0]
4853,8134,0.008134,[1]
4854,8098,0.008098,[0]
4855,7891,0.007891,[1]
4856,7648,0.007648,[0]
4857,7549,0.007549,[1]
4858,7349,0.007349,[0]
4859,7284,0.007284,[1]
4860,7193,0.007193,[0]
4861,7065,0.007065,[1]
4862,7013,0.007013,[0]
4863,6883,0.006883,[1]
4864,6777,0.006777,[0]
4865,6694,0.006694,[1]
4866,6594,0.006594,[0]
4867,6604,0.006604,[1]
4868,6678,0.006678,[0]
4869,6610,0.00661,[1]
4870,6573,0.006573,[0]
4871,6525,0.006525,[1]
4872,6456,0.006456,[0]
4873,6523,0.006523,[1]
4874,6565,0.006565,[0]
4875,6530,0.00653,[1]
4876,6542,0.006542,[0]
4877,6502,0.006502,[1]
4878,6545,0.006545,[0]
4879,6539,0.006539,[1]
4880,6579,0.006579,[0]
4881,6774,0.006774,[1]
4882,6904,0.006904,[0]
4883,7032,0.007032,[1]
4884,7421,0.007421,[0]
4885,7581,0.007581,[1]
4886,7876,0.007876,[0]
4887,8203,0.008203,[1]
4888,8443,0.008443,[0]
4889,9145,0.009145,[1]
4890,9714,0.009714,[0]
4891,10414,0.010414,[1]
4892,11527,0.011527,[0]
4893,12270,0.01227,[1]
4894,13278,0.013278,[0]
4895,13844,0.013844,[1]
4896,14597,0.014597,[0]
4897,15156,0.015156,[1]
4898,14961,0.014961,[0]
4899,15153,0.015153,[1]
4900,14727,0.014727,[0]
4901,14623,0.014623,[1]
4902,14316,0.014316,[0]
4903,13654,0.013654,[1]
4904,13397,0.013397,[0]
4905,12577,0.012577,[1]
4906,12405,0.012405,[0]
4907,12261,0.012261,[1]
4908,11812,0.011812,[0]
4909,11837,0.011837,[1]
4910,11695,0.011695,[0]
4911,11754,0.011754,[1]
4912,11753,0.011753,[0]
4913,11668,0.011668,[1]
4914,11530,0.01153,[0]
4915,11121,0.011121,[1]
4916,11027,0.011027,[0]
4917,10947,0.010947,[1]
4918,10821,0.010821,[0]
4919,10713,0.010713,[1]
4920,10482,0.010482,[0]
4921,10442,0.010442,[1]
4922,10312,0.010312,[0]
4923,10282,0.010282,[1]
4924,10152,0.010152,[0]
4925,10026,0.010026,[1]
4926,10004,0.010004,[0]
4927,10029,0.010029,[1]
4928,10037,0.010037,[0]
4929,10003,0.010003,[1]
4930,10043,0.010043,[0]
4931,9980,0.00998,[1]
4932,9950,0.00995,[0]
4933,9785,0.009785,[1]
4934,9534,0.009534,[0]
4935,9339,0.009339,[1]
4936,9127,0.009127,[0]
4937,8948,0.008948,[1]
4938,8706,0.008706,[0]
4939,8503,0.008503,[1]
4940,8333,0.008333,[0]
4941,8159,0.008159,[1]
4942,8061,0.008061,[0]
4943,7929,0.007929,[1]
4944,7830,0.00783,[0]
4945,7719,0.007719,[1]
4946,7650,0.00765,[0]
4947,7620,0.00762,[1]
4948,7562,0.007562,[0]
4949,7531,0.007531,[1]
4950,7455,0.007455,[0]
4951,7509,0.007509,[1]
4952,7523,0.007523,[0]
4953,7496,0.007496,[1]
4954,7758,0.007758,[0]
4955,7775,0.007775,[1]
4956,7850,0.00785,[0]
4957,8017,0.008017,[1]
4958,8035,0.008035,[0]
4959,8255,0.008255,[1]
4960,8392,0.008392,[0]
4961,8444,0.008444,[1]
4962,8551,0.008551,[0]
4963,8611,0.008611,[1]
4964,8686,0.008686,[0]
4965,8767,0.008767,[1]
4966,8788,0.008788,[0]
4967,8941,0.008941,[1]
4968,9069,0.009069,[0]
4969,9396,0.009396,[1]
4970,9633,0.009633,[0]
4971,9728,0.009728,[1]
4972,10181,0.010181,[0]
4973,10145,0.010145,[1]
4974,10545,0.010545,[0]
4975,11035,0.011035,[1]
4976,11226,0.011226,[0]
4977,11753,0.011753,[1]
4978,12041,0.012041,[0]
4979,12359,0.012359,[1]
4980,12908,0.012908,[0]
4981,12733,0.012733,[1]
4982,12561,0.012561,[0]
4983,12347,0.012347,[1]
4984,11855,0.011855,[0]
4985,11669,0.011669,[1]
4986,11143,0.011143,[0]
4987,10920,0.01092,[1]
4988,10634,0.010634,[0]
4989,10468,0.010468,[1]
4990,10287,0.010287,[0]
4991,10004,0.010004,[1]
4992,9842,0.009842,[0]
4993,9690,0.00969,[1]
4994,9795,0.009795,[0]
4995,9731,0.009731,[1]
4996,9814,0.009814,[0]
4997,9999,0.009999,[1]
4998,10025,0.010025,[0]
4999,10436,0.010436,[1]
5000,10429,0.010429,[0]
5001,10576,0.010576,[1]
5002,10737,0.010737,[0]
5003,10612,0.010612,[1]
5004,10565,0.010565,[0]
5005,10403,0.010403,[1]
5006,10393,0.010393,[0]
5007,10511,0.010511,[1]
5008,10556,0.010556,[0]
5009,10718,0.010718,[1]
5010,10658,0.010658,[0]
5011,10660,0.01066,[1]
5012,10604,0.010604,[0]
5013,10622,0.010622,[1]
[TRIAL_DATA_END]
